,Age,Gender,City,Position,Years of experience,Seniority level,Salary_in_EUR,Main language at work,Company size,Company type,Year
946,35,Male,FRANKFURT,MANAGER ,6.0,HEAD,90000.0,English,1000+,PRODUCT,2020
947,27,Male,ROME,DATA SCIENTIST,2.0,JUNIOR,25300.0,Italian,1000+,CONSULTING / AGENCY,2020
948,31,Male,MUNICH,PROFESSOR,10.0,LEAD,80000.0,German,101-1000,EDUCATION,2020
949,27,Female,MUNICH,BACKEND DEVELOPER,6.0,SENIOR,85600.0,English,101-1000,PRODUCT,2020
950,29,Male,BONN,DATA SCIENTIST,2.0,MIDDLE,55200.0,English,1000+,PRODUCT,2020
951,29,Male,BERLIN,AI MANAGEMENT,6.0,HEAD,92000.0,German,1000+,PRODUCT,2020
952,34,Male,BERLIN,BACKEND DEVELOPER,14.0,LEAD,96000.0,English,1000+,STARTUP,2020
953,29,Male,HELSINKI,FRONTEND DEVELOPER,10.0,SENIOR,60000.0,English,101-1000,PRODUCT,2020
954,35,Male,LUTTICH,DATA SCIENTIST,12.0,LEAD,85000.0,English,1000+,PRODUCT,2020
955,54,Male,MILANO,SALES ,31.0,HEAD,110000.0,English,11-50,CONSULTING / AGENCY,2020
956,31,Male,BERLIN,SOFTWARE ENGINEER,6.0,SENIOR,90000.0,English,1000+,PRODUCT,2020
957,30,Male,BIELEFELD,SOFTWARE ENGINEER,5.0,JUNIOR,55000.0,German,11-50,PRODUCT,2020
958,36,Male,ZURICH,BACKEND DEVELOPER,15.0,SENIOR,172000.0,English,1000+,PRODUCT,2020
959,24,Male,BERLIN,BACKEND DEVELOPER,1.0,WORKING STUDENT,14400.0,German,up to 10,STARTUP,2020
960,28,Male,FRANKFURT,XR DEVELOPER,8.0,LEAD,25000.0,English,11-50,STARTUP,2020
961,32,Male,BERLIN,DATA SCIENTIST,4.0,HEAD,105000.0,German,11-50,CONSULTING / AGENCY,2020
962,36,Male,HAMBURG,DATA SCIENTIST,2.0,MIDDLE,63000.0,English,11-50,PRODUCT,2020
963,26,Male,BERLIN,DEVOPS,5.0,MIDDLE,72000.0,English,11-50,STARTUP,2020
964,36,Male,MUNICH,DEVOPS,14.0,MIDDLE,65000.0,German,101-1000,CONSULTING / AGENCY,2020
965,33,Male,BERLIN,BACKEND DEVELOPER,13.0,SENIOR,83000.0,English,51-100,STARTUP,2020
966,35,Male,BERLIN,DATA ENGINEER,6.0,SENIOR,200000.0,English,11-50,STARTUP,2020
967,29,Male,BASEL,DATA SCIENTIST,5.0,LEAD,115000.0,English,1000+,PHARMA,2020
968,36,Male,BERLIN,FRONTEND DEVELOPER,6.0,MIDDLE,58000.0,English,101-1000,PRODUCT,2020
969,35,Male,BERLIN,SOFTWARE ENGINEER,2.0,MIDDLE,50000.0,English,1000+,PRODUCT,2020
970,29,Male,BERLIN,BACKEND DEVELOPER,9.0,SENIOR,75000.0,English,51-100,STARTUP,2020
971,29,Male,BERLIN,DEVOPS,11.0,LEAD,140000.0,English,up to 10,STARTUP,2020
972,32,Male,HAMBURG,BACKEND DEVELOPER,14.0,LEAD,80000.0,English,101-1000,STARTUP,2020
973,23,Male,"NJ, USA","STUDENT, SOFTWARE DEVELOPER, DATA ENGINEER",4.0,ENTRY LEVEL,54179.1,English,up to 10,"FULL-TIME POSITION IN EDUCATION, PART-TIME POSITION IN AT A DATA STARTUP",2020
974,32,Female,BERLIN,ENGINEERING TEAM LEAD,10.0,LEAD,65000.0,English,101-1000,PRODUCT,2020
975,30,Male,BERLIN,SOFTWARE ENGINEER,7.0,SENIOR,49000.0,English,11-50,STARTUP,2020
976,30,Male,MUNICH,DATA SCIENTIST,2.0,MIDDLE,50000.0,English,11-50,STARTUP,2020
977,30,Male,BERLIN,ML ENGINEER,6.0,MIDDLE,59000.0,English,51-100,STARTUP,2020
978,30,Male,FRANKFURT,DATA SCIENTIST,5.0,MIDDLE,52500.0,English,11-50,STARTUP,2020
979,48,Male,MADRID,DEVOPS,15.0,SENIOR,30000.0,English,up to 10,STARTUP,2020
980,31,Male,BERLIN,DATA ANALYST,7.0,SENIOR,83000.0,English,101-1000,STARTUP,2020
981,38,Male,COLOGNE,SOFTWARE ENGINEER,15.0,SENIOR,59000.0,English,up to 10,PRODUCT,2020
982,22,Male,ISTANBUL,BACKEND DEVELOPER,3.0,MIDDLE,10001.0,English,up to 10,STARTUP,2020
983,28,Male,WARSAW,DATA SCIENTIST,3.0,MIDDLE,50000.0,English,101-1000,PRODUCT,2020
984,29,Male,BERLIN,DATA SCIENTIST,5.0,SENIOR,75000.0,English,11-50,STARTUP,2020
985,34,Male,MUNICH,FRONTEND DEVELOPER,5.0,SENIOR,54000.0,English,101-1000,PRODUCT,2020
986,27,Male,BERLIN,FRONTEND DEVELOPER,5.0,MIDDLE,58000.0,English,101-1000,STARTUP,2020
987,34,Male,BERLIN,ML ENGINEER,3.0,SENIOR,70000.0,English,101-1000,PRODUCT,2020
988,28,Male,WOLFSBURG,SOFTWARE ENGINEER,2.0,JUNIOR,48000.0,English,101-1000,PRODUCT,2020
989,40,Male,MANNHEIM,SOFTWARE ENGINEER,9.0,MIDDLE,88000.0,English,1000+,PRODUCT,2020
990,29,Male,BERLIN,PRODUCT MANAGER,5.0,MIDDLE,57750.0,English,101-1000,STARTUP,2020
991,27,Male,COLOGNE,SOFTWARE ENGINEER,1.0,JUNIOR,45000.0,German,11-50,PRODUCT,2020
992,35,Female,MUNICH,DATA SCIENTIST,5.0,SENIOR,75000.0,English,1000+,BANK,2020
993,29,Male,LONDON,SOFTWARE ENGINEER,9.0,SENIOR,113000.0,English,1000+,CORPORATION ,2020
994,38,Male,MUNICH,PRODUCT MANAGER,12.0,SENIOR,74000.0,English,1000+,PRODUCT,2020
995,32,Male,BERLIN,DATA ENGINEER,7.0,SENIOR,82000.0,English,101-1000,PRODUCT,2020
996,37,Male,BERLIN,DATA SCIENTIST,10.0,SENIOR,82000.0,English,101-1000,PRODUCT,2020
997,29,Male,KARLSRUHE,DEVOPS,6.0,SENIOR,64800.0,English,11-50,STARTUP,2020
998,32,Male,FRANKFURT,SOFTWARE ENGINEER,7.0,SENIOR,70000.0,German,51-100,PRODUCT,2020
999,40,Male,HILDESHEIM,SOFTWARE ENGINEER,16.0,SENIOR,72000.0,English,1000+,PRODUCT,2020
1000,39,Male,BERLIN,SOFTWARE ENGINEER,12.0,LEAD,82000.0,English,1000+,PRODUCT,2020
1001,32,Male,VIENNA,DATAOPS TEAM LEAD,10.0,LEAD,80000.0,German,1000+,TRANSPORT & LOGISTICS,2020
1002,26,Female,BERLIN,BACKEND DEVELOPER,5.0,MIDDLE,65000.0,English,1000+,PRODUCT,2020
1003,30,Male,BERLIN,SOFTWARE ENGINEER,9.0,MIDDLE,77000.0,English,1000+,PRODUCT,2020
1004,32,Female,MUNICH,DATA SCIENTIST,5.0,SENIOR,80000.0,German,1000+,PRODUCT,2020
1005,32,Male,MUNICH,SOFTWARE ENGINEER,8.0,SENIOR,65000.0,English,101-1000,CONSULTING / AGENCY,2020
1006,31,Male,HELSINKI,SOFTWARE ENGINEER,5.0,MIDDLE,59064.0,English,51-100,PRODUCT,2020
1007,30,Male,BERLIN,SOFTWARE ENGINEER,10.0,SENIOR,90000.0,English,1000+,PRODUCT,2020
1008,30,Male,MUNICH,SOFTWARE SALES,12.0,SENIOR,150000.0,English,1000+,PRODUCT,2020
1009,30,Female,BERLIN,QA ENGINEER,8.0,SENIOR,70000.0,English,101-1000,PRODUCT,2020
1010,25,Male,HAMBURG,BACKEND DEVELOPER,5.0,MIDDLE,53500.0,English,1000+,PRODUCT,2020
1011,30,Male,BERLIN,SOFTWARE ENGINEER,9.0,LEAD,90000.0,English,11-50,PRODUCT,2020
1012,26,Male,MUNICH,SOFTWARE ENGINEER,4.0,MIDDLE,75000.0,English,101-1000,STARTUP,2020
1013,32,Male,MUNICH,PRODUCT MANAGER,4.0,SENIOR,65000.0,English,1000+,CONSULTING / AGENCY,2020
1014,32,Female,HEIDELBERG ,SOFTWARE ENGINEER,8.0,SENIOR,60000.0,English,101-1000,PRODUCT,2020
1015,39,Male,SIEGEN,SOFTWARE ENGINEER,16.0,SENIOR,62400.0,Russian,1000+,PRODUCT,2020
1016,31,Male,MUNICH,DEVOPS,8.0,SENIOR,62000.0,English,51-100,PRODUCT,2020
1017,35,Male,MURNAU AM STAFFELSEE ,BEIKOCH,1.0,MIDDLE,30000.0,German,up to 10,BIERGARTEN ,2020
1018,38,Male,MUNICH,SOFTWARE ENGINEER,16.0,SENIOR,90000.0,English,101-1000,PRODUCT,2020
1019,22,Male,ZÜRICH,PRODUCT MANAGEMENT PRAKTIKANT,2.0,INTERN,35000.0,German,up to 10,STARTUP,2020
1020,32,Male,INNSBRUCK,DATA SCIENTIST,3.0,SENIOR,62000.0,English,1000+,PRODUCT,2020
1021,30,Female,MUNICH,FRONTEND DEVELOPER,9.0,SENIOR,60000.0,English,1000+,PRODUCT,2020
1022,34,Male,BERLIN,BACKEND DEVELOPER,10.0,MIDDLE,65600.0,English,101-1000,PRODUCT,2020
1023,36,Male,STOCKHOLM,MOBILE DEVELOPER,14.0,SENIOR,80000.0,English,1000+,PRODUCT,2020
1024,26,Female,HANNOVER,QA ENGINEER,2.0,MIDDLE,32000.0,German,1000+,NON-TECH RETAIL,2020
1025,28,Female,BERLIN,DATA ANALYST,3.0,MIDDLE,53000.0,English,101-1000,PRODUCT,2020
1026,25,Male,BERLIN,SOFTWARE ENGINEER,6.0,MIDDLE,65000.0,English,1000+,PRODUCT,2020
1027,28,Male,BERLIN,DATA SCIENTIST,6.0,LEAD,78000.0,English,51-100,CONSULTING / AGENCY,2020
1028,26,Male,BERLIN,QA ENGINEER,4.0,MIDDLE,55500.0,English,51-100,STARTUP,2020
1029,35,Male,BERLIN,SOFTWARE ENGINEER,20.0,SENIOR,100000.0,English,1000+,PRODUCT,2020
1030,25,Male,BRUSSELS ,DATA SCIENTIST,1.0,JUNIOR,38000.0,English,1000+,CONSULTING / AGENCY,2020
1031,23,Female,BERLIN,DATA ANALYST ,1.0,JUNIOR,36000.0,English,1000+,STARTUP,2020
1032,28,Male,MUNICH,SOFTWARE ENGINEER,3.0,JUNIOR,65000.0,English,1000+,FINANCE,2020
1033,36,Male,BERLIN,SOFTWARE ENGINEER,10.0,PRINCIPAL,100000.0,English,1000+,PRODUCT,2020
1034,41,Male,BERLIN,DESIGNER (UI/UX),20.0,SENIOR,36000.0,English,1000+,PRODUCT,2020
1035,30,Male,HEIDELBERG,SOFTWARE ENGINEER,9.0,SENIOR,60000.0,English,1000+,RESEARCH,2020
1036,30,Male,HEIDELBERG,SOFTWARE ENGINEER,9.0,SENIOR,60000.0,English,1000+,RESEARCH,2020
1037,28,Male,ZURICH,SOFTWARE ENGINEER,6.0,MIDDLE,100000.0,German,11-50,PRODUCT,2020
1038,29,Male,BERLIN,FRONTEND DEVELOPER,5.0,MIDDLE,66000.0,English,1000+,PRODUCT,2020
1039,32,Male,BERLIN,BACKEND DEVELOPER,15.0,MIDDLE,73000.0,English,101-1000,CONSULTING / AGENCY,2020
1040,26,Female,PRAGUE,SOFTWARE ENGINEER,4.0,MIDDLE,64000.0,Russian_&_English,1000+,PRODUCT,2020
1041,26,Male,BERLIN,PRODUCT ANALYST,4.0,MIDDLE,55000.0,English,1000+,PRODUCT,2020
1042,31,Male,MUNICH,SOFTWARE ENGINEER,5.0,MIDDLE,74000.0,English,1000+,PRODUCT,2020
1043,34,Female,HILDESHEIM ,QA ENGINEER,11.0,SENIOR,60000.0,German,1000+,PRODUCT,2020
1044,34,Male,HAMBURG,DEVOPS,8.0,SENIOR,67500.0,English,101-1000,PRODUCT,2020
1045,36,Male,MUNICH,SOFTWARE ENGINEER,13.0,HEAD,90000.0,English,101-1000,PRODUCT,2020
1046,36,Male,BERLIN,DEVOPS,17.0,HEAD,124000.0,English,101-1000,PRODUCT,2020
1047,40,Female,BERLIN,QA ENGINEER,16.0,MIDDLE,65000.0,English,11-50,STARTUP,2020
1048,31,Male,BERLIN,SOFTWARE ENGINEER,7.0,SENIOR,75000.0,English,101-1000,PRODUCT,2020
1049,28,Male,MUNICH,SOFTWARE ENGINEER,8.0,SENIOR,57000.0,English,51-100,PRODUCT,2020
1050,28,Male,MUNICH,SOFTWARE ENGINEER,8.0,SENIOR,57000.0,English,51-100,PRODUCT,2020
1051,36,Male,BERLIN,BACKEND DEVELOPER,16.0,LEAD,120000.0,English,101-1000,STARTUP,2020
1052,22,Female,EINDHOVEN,FRONTEND DEVELOPER,2.0,JUNIOR,24000.0,English,11-50,PRODUCT,2020
1053,26,Female,BERLIN,BACKEND DEVELOPER,7.0,SENIOR,60000.0,English,up to 10,PRODUCT,2020
1054,30,Male,BERLIN,BACKEND DEVELOPER,4.0,MIDDLE,58000.0,English,101-1000,PRODUCT,2020
1055,35,Male,BERLIN,SOFTWARE ENGINEER,12.0,MIDDLE,75000.0,English,1000+,PRODUCT,2020
1056,30,Male,BERLIN,SOFTWARE ENGINEER,10.0,MIDDLE,71000.0,English,101-1000,PRODUCT,2020
1057,36,Male,BONN,DEVOPS,15.0,JUNIOR,52500.0,English,11-50,PRODUCT,2020
1058,35,Male,BERLIN,TEAM LEAD,10.0,LEAD,85000.0,English,51-100,STARTUP,2020
1059,28,Male,COLOGNE,SOFTWARE ENGINEER,5.0,MIDDLE,50000.0,Russian,101-1000,PRODUCT,2020
1060,42,Male,BERLIN,BACKEND DEVELOPER,19.0,SENIOR,66000.0,English,101-1000,PRODUCT,2020
1061,34,Male,BERLIN,BACKEND DEVELOPER,14.0,SENIOR,95000.0,English,1000+,PRODUCT,2020
1062,27,Male,HAMBURG,BACKEND DEVELOPER,0.0,JUNIOR,50000.0,English,up to 10,STARTUP,2020
1063,32,Male,MUNICH,FRONTEND DEVELOPER,5.0,LEAD,70000.0,English,11-50,STARTUP,2020
1064,36,Female,BERLIN,DATA SCIENTIST,5.0,SENIOR,87000.0,English,1000+,PRODUCT,2020
1065,31,Male,BERLIN,SOFTWARE ENGINEER,4.0,SENIOR,68000.0,English,101-1000,STARTUP,2020
1066,32,Female,MUNICH,IT CONSULTING ,2.0,JUNIOR,54000.0,German,1000+,CONSULTING / AGENCY,2020
1067,32,Male,BERLIN,SOFTWARE ENGINEER,13.0,LEAD,83000.0,English,1000+,PRODUCT,2020
1068,36,Male,PREFER NOT TO SAY,ML ENGINEER,6.0,SENIOR,110000.0,English,101-1000,STARTUP,2020
1069,26,Male,MUNICH,SOFTWARE ENGINEER,6.0,SENIOR,93000.0,English,11-50,STARTUP,2020
1070,28,Female,BERLIN,DATA SCIENTIST,4.0,MIDDLE,73700.0,English,1000+,PRODUCT,2020
1071,34,Male,MUNICH,DATA SCIENTIST,10.0,SENIOR,85000.0,English,101-1000,CONSULTING / AGENCY,2020
1072,38,Male,BERLIN,DATA SCIENTIST,10.0,SENIOR,87550.0,German,101-1000,PRODUCT,2020
1073,37,Male,BERLIN,SOFTWARE ENGINEER,16.0,SENIOR,80000.0,English,101-1000,PRODUCT,2020
1074,31,Male,BERLIN,BACKEND DEVELOPER,9.0,SENIOR,65000.0,English,51-100,STARTUP,2020
1075,38,Male,BERLIN,BACKEND DEVELOPER,15.0,MIDDLE,40700.0,English,11-50,CONSULTING / AGENCY,2020
1076,24,Male,MOSCOW,PRODUCT MANAGER,3.0,SENIOR,48000.0,Русский,1000+,PRODUCT,2020
1077,25,Male,HAMBURG,ML ENGINEER,2.0,MIDDLE,60000.0,German,11-50,PRODUCT,2020
1078,33,Female,BERLIN,FRONTEND DEVELOPER,13.0,MIDDLE,47745.0,English,1000+,PRODUCT,2020
1079,39,Female,BERLIN,DATA SCIENTIST,2.5,JUNIOR,60000.0,English,up to 10,CORPORATE INCUBATOR,2020
1080,25,Male,HAMBURG,SOFTWARE ENGINEER,1.0,JUNIOR,43500.0,German,51-100,STARTUP,2020
1081,30,Female,BERLIN,SOFTWARE ENGINEER,7.0,SENIOR,60000.0,English,51-100,PRODUCT,2020
1082,45,Male,STUTTGART,CTO,27.0,HEAD,90000.0,English,11-50,CONSULTING / AGENCY,2020
1083,28,Female,BERLIN,DESIGNER (UI/UX),5.0,SENIOR,60000.0,English,1000+,CONSULTING / AGENCY,2020
1084,45,Male,MUNICH,DATA ARCHITECT,19.0,SENIOR,90000.0,English,1000+,MULTINATIONAL ,2020
1085,37,Male,MUNICH,SOFTWARE ENGINEER,15.0,SENIOR,120000.0,English,1000+,PRODUCT,2020
1086,35,Male,MUNICH,SOFTWARE ENGINEER,14.0,SENIOR,98000.0,English,1000+,PRODUCT,2020
1087,25,Male,COLOGNE,ML ENGINEER,2.0,MIDDLE,51000.0,English,up to 10,STARTUP,2020
1088,31,Male,BERLIN,SOFTWARE ENGINEER,4.0,SENIOR,69000.0,English,1000+,PRODUCT,2020
1089,31,Male,HAMBURG,DATA SCIENTIST,6.0,MIDDLE,57000.0,German,1000+,PRODUCT,2020
1090,25,Female,AMSTERDAM,DATA SCIENTIST,1.5,MIDDLE,49850.0,English,11-50,STARTUP,2020
1091,27,Male,DUSSELDURF,BACKEND DEVELOPER,2.0,MIDDLE,50000.0,English,101-1000,PRODUCT,2020
1092,37,Male,BERLIN,SOFTWARE ENGINEER,12.0,MIDDLE,65000.0,English,1000+,PRODUCT,2020
1093,27,Male,FRANKFURT,IT MANAGER,5.0,MIDDLE,73000.0,English,1000+,INDUSTRY,2020
1094,32,Male,HAMBURG,ML ENGINEER,4.0,MIDDLE,37500.0,German,101-1000,CONSULTING / AGENCY,2020
1095,28,Female,BERLIN,BACKEND DEVELOPER,3.0,MIDDLE,65000.0,English,1000+,PRODUCT,2020
1096,35,Male,FR,BACKEND DEVELOPER,4.0,MIDDLE,42000.0,English,51-100,CONSULTING / AGENCY,2020
1097,36,Male,BERLIN,STAFF ENGINEER,15.0,LEAD,85000.0,English,1000+,PRODUCT,2020
1098,32,Male,BERLIN,DESIGNER (UI/UX),5.0,SENIOR,70000.0,German,up to 10,STARTUP,2020
1099,22,Male,FRANKFURT,SOFTWARE ENGINEER,2.0,JUNIOR,45000.0,German,1000+,BANK,2020
1100,33,Male,BERLIN,HEAD OF IT,3.0,HEAD,100000.0,German,51-100,PRODUCT,2020
1101,35,Male,BERLIN,BACKEND DEVELOPER,13.0,SENIOR,68000.0,English,1000+,PRODUCT,2020
1102,32,Female,BERLIN,COMPUTATIONAL LINGUIST,5.0,MIDDLE,50400.0,English,11-50,PRODUCT,2020
1103,69,Male,STUTTGART,RENTNER,38.3,HEAD,70000.0,German,11-50,CONSULTING / AGENCY,2020
1104,28,Male,BERLIN,PRODUCT ANALYST,4.0,JUNIOR,55000.0,English,1000+,PRODUCT,2020
1105,30,Male,HAMBURG,DATA SCIENTIST,5.0,MIDDLE,55000.0,English,101-1000,PRODUCT,2020
1106,40,Male,MUNICH,DATA ENGINEER,15.0,LEAD,90000.0,English,101-1000,PRODUCT,2020
1107,27,Female,BERLIN,DATA SCIENTIST,5.0,SENIOR,75000.0,English,101-1000,PRODUCT,2020
1108,32,Male,BERLIN,BACKEND DEVELOPER,10.0,SENIOR,80000.0,English,11-50,STARTUP,2020
1109,33,Male,MUNICH,SOFTWARE ENGINEER,5.0,SENIOR,61000.0,English,1000+,CONSULTING / AGENCY,2020
1110,31,Male,BERLIN,DATA ENGINEER,4.0,MIDDLE,50000.0,English,101-1000,PRODUCT,2020
1111,30,Male,COLOGNE,TECHNICAL BUSINESS ANALYST,5.0,MIDDLE,69000.0,German,up to 10,PRODUCT,2020
1112,32,Male,MUNICH,SOFTWARE ENGINEER,10.0,LEAD,75000.0,English,101-1000,PRODUCT,2020
1113,32,Male,MUNICH,QA ENGINEER,12.0,SENIOR,95000.0,Russian,1000+,PRODUCT,2020
1114,25,Male,MUNICH,FRONTEND DEVELOPER,7.0,SENIOR,70000.0,English,101-1000,CONSULTING / AGENCY,2020
1115,34,Male,MUNICH,SOFTWARE ENGINEER,10.0,SENIOR,74000.0,English,1000+,PRODUCT,2020
1116,29,Male,DARMSTADT,DATA SCIENTIST,5.0,MIDDLE,65000.0,English,101-1000,PRODUCT,2020
1117,29,Male,DARMSTADT,DATA SCIENTIST,5.0,MIDDLE,65000.0,English,101-1000,PRODUCT,2020
1118,30,Male,MUNICH,DEVOPS,10.0,LEAD,85000.0,English,1000+,PRODUCT,2020
1119,31,Male,FRANKFURT,PRODUCT MANAGER,8.0,LEAD,110000.0,English,1000+,PRODUCT,2020
1120,24,Male,MUNICH,DEVOPS,3.0,JUNIOR,77000.0,English,1000+,FAANG,2020
1121,35,Male,FRANKFURT,SOFTWARE ENGINEER,10.0,SENIOR,60000.0,English,101-1000,CONSULTING / AGENCY,2020
1122,31,Male,MUNICH,DEVOPS,6.0,MIDDLE,60000.0,English,51-100,CONSULTING / AGENCY,2020
1123,27,Male,MUNICH,SOFTWARE ENGINEER,2.0,JUNIOR,68000.0,English,101-1000,PRODUCT,2020
1124,38,Male,BERLIN,FULL-STACK DEVELOPER,1.0,JUNIOR,45500.0,English,51-100,STARTUP,2020
1125,34,Male,MUNICH,DEVOPS,12.0,MIDDLE,72000.0,English,101-1000,PRODUCT,2020
1126,35,Male,DARMSTADT,DATA SCIENTIST,4.0,SENIOR,67000.0,English,51-100,PRODUCT,2020
1127,35,Male,DUESSELDORF,DEVOPS,17.0,SENIOR,85000.0,English,1000+,CONSULTING / AGENCY,2020
1128,36,Male,BERLIN,BACKEND DEVELOPER,10.0,SENIOR,75000.0,English,101-1000,PRODUCT,2020
1129,33,Male,MUNICH,BACKEND DEVELOPER,13.0,SENIOR,70000.0,English,51-100,PRODUCT,2020
1130,29,Male,BERLIN,DEVOPS,7.0,SENIOR,82000.0,English,101-1000,CONSULTING / AGENCY,2020
1131,35,Male,BERLIN,SOFTWARE ENGINEER,15.0,SENIOR,85000.0,English,101-1000,PRODUCT,2020
1132,30,Male,BERLIN,SOFTWARE ENGINEER,11.0,SENIOR,70000.0,English,51-100,STARTUP,2020
1133,31,Female,BERLIN,PRODUCT MANAGER,4.0,MIDDLE,60000.0,English,101-1000,STARTUP,2020
1134,25,Female,CAMBRIDGE,FRONTEND DEVELOPER,4.0,MIDDLE,45000.0,English,101-1000,PRODUCT,2020
1135,24,Male,BERLIN,ML ENGINEER,0.8,JUNIOR,11500.0,English,11-50,CONSULTING / AGENCY,2020
1136,34,Male,COLOGNE,CTO,14.0,LEAD,84000.0,English,11-50,PRODUCT,2020
1137,42,Male,HAMBURG,DATA SCIENTIST,2.0,SENIOR,80000.0,German,1000+,OLD INDUSTRY,2020
1138,37,Female,HAMBURG,QA MANAGER,7.0,MIDDLE,46000.0,German,101-1000,PRODUCT,2020
1139,32,Male,BERLIN,MOBILE DEVELOPER,8.0,SENIOR,75000.0,English,1000+,PRODUCT,2020
1140,26,Female,BERLIN,MOBILE DEVELOPER,8.0,MIDDLE,40000.0,German,101-1000,PRODUCT,2020
1141,35,Male,MUNICH,SOFTWARE ENGINEER,15.0,HEAD,100000.0,English,11-50,CONSULTING / AGENCY,2020
1142,43,Male,MUNICH,PRODUCT MANAGER,18.0,LEAD,115000.0,English,1000+,PRODUCT,2020
1143,41,Male,MUNICH,SOFTWARE ENGINEER,15.0,SENIOR,99000.0,German,1000+,PRODUCT,2020
1144,33,Male,BERLIN,BACKEND DEVELOPER,8.0,LEAD,90000.0,English,101-1000,PRODUCT,2020
1145,44,Male,BERLIN,QA LEAD,15.0,LEAD,72000.0,English,11-50,PRODUCT,2020
1146,28,Male,BERLIN,ML ENGINEER,5.0,MIDDLE,54000.0,English,up to 10,STARTUP,2020
1147,34,Female,BERLIN,DESIGNER (UI/UX),10.0,SENIOR,45000.0,German,up to 10,PRODUCT,2020
1148,32,Male,FRANKFURT,SOFTWARE ENGINEER,10.0,SENIOR,65000.0,German,101-1000,PRODUCT,2020
1149,40,Male,BERLIN,BACKEND DEVELOPER,20.0,LEAD,80000.0,English,1000+,STARTUP,2020
1150,28,Male,BRUSSELS,ROBOTICS ENGINEER,3.0,MIDDLE,45000.0,English,up to 10,STARTUP,2020
1151,26,Male,STOCKHOLM,ML ENGINEER,2.5,MIDDLE,60000.0,English,1000+,PRODUCT,2020
1152,39,Male,BERLIN,SOFTWARE ENGINEER,15.0,LEAD,75000.0,English,51-100,STARTUP,2020
1153,32,Male,COPENHAGEN,DATA SCIENTIST,6.0,SENIOR,92000.0,English,up to 10,STARTUP,2020
1154,36,Male,BERLIN,DEVOPS,15.0,LEAD,90000.0,English,101-1000,STARTUP,2020
1155,27,Female,LISBON,BACKEND DEVELOPER,3.0,MIDDLE,17500.0,English,1000+,CONSULTING / AGENCY,2020
1156,32,Female,BERLIN,SOFTWARE ENGINEER,2.0,MIDDLE,63000.0,English,101-1000,PRODUCT,2020
1157,25,Female,BERLIN,SOFTWARE ENGINEER,4.0,MIDDLE,65000.0,English,101-1000,PRODUCT,2020
1158,37,Female,BERLIN,DATA SCIENTIST,7.0,HEAD,75000.0,English,11-50,STARTUP,2020
1159,56,Male,MUNICH,SOFTWARE ENGINEER,30.0,LEAD,110000.0,English,51-100,PRODUCT,2020
1160,30,Male,BERLIN,DATA SCIENTIST,4.5,MIDDLE,60000.0,English,51-100,STARTUP,2020
1161,30,Female,HAMBURG,SOFTWARE ENGINEER,5.0,SENIOR,70000.0,English,1000+,PRODUCT,2020
1162,30,Female,HAMBURG,SOFTWARE ENGINEER,5.0,SENIOR,70000.0,English,1000+,PRODUCT,2020
1163,27,Male,MUNICH,QA ENGINEER,6.0,MIDDLE,70000.0,English,1000+,PRODUCT,2020
1164,29,Male,BERLIN,SOFTWARE ENGINEER,6.0,SENIOR,70000.0,English,1000+,PRODUCT,2020
1165,24,Male,BERLIN,MOBILE DEVELOPER,3.5,MIDDLE,70000.0,English,1000+,PRODUCT,2020
1166,27,Male,BERLIN,DATA ENGINEER,0.0,JUNIOR,40000.0,German,1000+,CONSULTING / AGENCY,2020
1167,28,Male,BERLIN,FRONTEND DEVELOPER,7.0,MIDDLE,62000.0,English,101-1000,PRODUCT,2020
1168,40,Male,BERLIN,DATA ENGINEER,14.0,MIDDLE,57000.0,English,101-1000,PRODUCT,2020
1169,32,Male,BERLIN,BACKEND DEVELOPER,9.0,SENIOR,90000.0,English,101-1000,PRODUCT,2020
1170,35,Female,BERLIN,PRODUCT MANAGER,5.0,SENIOR,60000.0,English,101-1000,STARTUP,2020
1171,32,Male,BERLIN,SOFTWARE ENGINEER,11.0,SENIOR,72500.0,English,1000+,PRODUCT,2020
1172,30,Male,BERLIN,BACKEND DEVELOPER,9.0,SENIOR,75000.0,English,1000+,STARTUP,2020
1173,30,Male,BERLIN,BACKEND DEVELOPER,9.0,SENIOR,85000.0,English,1000+,PRODUCT,2020
1174,36,Male,STUTTGART,MOBILE DEVELOPER,16.0,LEAD,62500.0,English,51-100,PRODUCT,2020
1175,33,Male,BERLIN,SOFTWARE ENGINEER,7.0,SENIOR,65900.0,English,1000+,PRODUCT,2020
1176,33,Male,BERLIN,ENGINEERING MANAGER,15.0,LEAD,85000.0,English,1000+,PRODUCT,2020
1177,32,Male,MUNICH,SOFTWARE ENGINEER,13.0,MIDDLE,95000.0,English,1000+,PRODUCT,2020
1178,31,Male,BERLIN,ML ENGINEER,5.0,MIDDLE,77500.0,English,1000+,PRODUCT,2020
1179,34,Male,BERLIN,BACKEND DEVELOPER,12.0,SENIOR,75000.0,English,1000+,PRODUCT,2020
1180,32,Male,BERLIN,SOFTWARE ENGINEER,10.0,SENIOR,30000.0,English,1000+,PRODUCT,2020
1181,32,Male,BERLIN,SOFTWARE ENGINEER,10.0,SENIOR,111111.0,English,1000+,PRODUCT,2020
1182,54,Male,MUNICH,SOFTWARE ENGINEER,25.0,MIDDLE,75000.0,English,1000+,CONSULTING / AGENCY,2020
